label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32
5.0,0.8500255942344666,0.5972374677658081,0.8657234907150269,0.5779364109039307,0.8662205934524536,0.5738247632980347,0.8667609095573425,0.5691502094268799,0.8652170896530151,0.5769221782684326,0.8653504848480225,0.5724250674247742,0.865586519241333,0.5675703287124634,0.8589643836021423,0.5199183225631714,0.8575270771980286,0.5231744647026062,0.8323235511779785,0.587792158126831,0.8313524723052979,0.5864448547363281,0.755369246006012,0.4470403492450714,0.758481502532959,0.48317641019821167,0.7417582869529724,0.661476194858551,0.7479194402694702,0.73048335313797,0.8517269492149353,0.6648522019386292,0.8689712285995483,0.714308500289917,0.8886921405792236,0.6685601472854614,0.9014482498168945,0.7136004567146301,0.891467273235321,0.6485852599143982,0.9035152792930603,0.6815219521522522,0.877390444278717,0.643851101398468,0.8936402797698975,0.673860490322113,0.508588433265686,0.45340731739997864,0.5029279589653015,0.469009667634964,0.32535693049430847,0.5284832119941711,0.2997535467147827,0.5521743893623352,0.14421597123146057,0.5559537410736084,0.0955277681350708,0.5706552863121033,0.11820881068706512,0.5308683514595032,0.05286288633942604,0.5514472723007202,0.16335716843605042,0.6844128966331482,0.10950485616922379,0.7237485647201538
5.0,0.7908157110214233,0.527757465839386,0.7998970150947571,0.4904126226902008,0.8001582622528076,0.4867683947086334,0.8001997470855713,0.4829317331314087,0.794223964214325,0.49046456813812256,0.7903515100479126,0.48656854033470154,0.7859153747558594,0.48200714588165283,0.7757221460342407,0.4518864154815674,0.7559393048286438,0.4478345513343811,0.7738298773765564,0.5386983752250671,0.7680893540382385,0.5350795388221741,0.7178124189376831,0.46420449018478394,0.6147615909576416,0.5306417942047119,0.7291907668113708,0.7031106948852539,0.5951751470565796,0.8109114766120911,0.7825548648834229,0.8078416585922241,0.7398442625999451,0.7971237301826477,0.8100875020027161,0.8184219598770142,0.785402774810791,0.8128425478935242,0.8097443580627441,0.8082426190376282,0.7816157937049866,0.7674914598464966,0.7943516373634338,0.8102100491523743,0.7684508562088013,0.7519885301589966,0.46240904927253723,0.49336808919906616,0.4070262908935547,0.516295313835144,0.34006136655807495,0.5390484929084778,0.2894138693809509,0.5374342799186707,0.23724278807640076,0.5335972309112549,0.16953137516975403,0.5390287041664124,0.22466608881950378,0.5087810754776001,0.14586472511291504,0.5159696936607361,0.22460085153579712,0.6437809467315674,0.18127839267253876,0.6569423079490662
5.0,0.16357362270355225,0.5311765074729919,0.15395162999629974,0.4973107576370239,0.1557680368423462,0.49298641085624695,0.1577247828245163,0.4885745942592621,0.15116189420223236,0.4967263340950012,0.15094025433063507,0.49208614230155945,0.15081270039081573,0.48719197511672974,0.18032531440258026,0.452208548784256,0.17327259480953217,0.449035108089447,0.18633201718330383,0.5339407324790955,0.18385516107082367,0.5330164432525635,0.32795846462249756,0.505437433719635,0.2690621614456177,0.4880501627922058,0.3689021170139313,0.8366250395774841,0.2660461962223053,0.7552506327629089,0.22304856777191162,0.8092350959777832,0.19041559100151062,0.814393937587738,0.17731432616710663,0.8154301047325134,0.1530124843120575,0.8195431232452393,0.1775963306427002,0.7878202199935913,0.15757712721824646,0.7978571653366089,0.1945662796497345,0.7764346599578857,0.1725771129131317,0.7871533036231995,0.5665631294250488,0.5728018283843994,0.5430704355239868,0.5657625794410706,0.7357659935951233,0.6499007940292358,0.7147252559661865,0.6263744831085205,0.9010555744171143,0.6876538991928101,0.856471836566925,0.6513003706932068,0.9413701295852661,0.6703054904937744,0.8807821273803711,0.6433432698249817,0.8889834880828857,0.80729740858078,0.8539842963218689,0.7811165452003479
5.0,0.7763019800186157,0.48584458231925964,0.784747302532196,0.45483943819999695,0.7837426066398621,0.45181936025619507,0.7826216220855713,0.4485597312450409,0.784065306186676,0.4538443684577942,0.7827437520027161,0.4507293999195099,0.7813299298286438,0.44772815704345703,0.7630161046981812,0.42325207591056824,0.7626204490661621,0.4294270873069763,0.7563613653182983,0.4972277581691742,0.7555959224700928,0.49412956833839417,0.6571500301361084,0.42818671464920044,0.6672837138175964,0.48461222648620605,0.6555451154708862,0.671665370464325,0.6646867990493774,0.7450104355812073,0.78251051902771,0.6897967457771301,0.7906586527824402,0.7271255254745483,0.8126800656318665,0.6968268752098083,0.8230308294296265,0.7286930084228516,0.8156930804252625,0.6798843145370483,0.823820173740387,0.7004545331001282,0.8024546504020691,0.6745436787605286,0.8121328353881836,0.6957977414131165,0.41806089878082275,0.47891098260879517,0.4139769375324249,0.5033861398696899,0.23733378946781158,0.5719082355499268,0.2275705188512802,0.5707764029502869,0.07030691206455231,0.6132281422615051,0.04976809769868851,0.6256544589996338,0.0354195199906826,0.607408881187439,0.016003889963030815,0.6154042482376099,0.09002603590488434,0.7302485704421997,0.06807328015565872,0.7376798391342163
5.0,0.21078482270240784,0.6421546936035156,0.19292961061000824,0.6276631951332092,0.1922595500946045,0.6234464049339294,0.1916079819202423,0.619201123714447,0.19318942725658417,0.6301924586296082,0.19268789887428284,0.6276156306266785,0.19210940599441528,0.624907374382019,0.19439125061035156,0.5765324831008911,0.19419774413108826,0.5814458131790161,0.2259029746055603,0.6255144476890564,0.22715911269187927,0.6287612915039062,0.28170886635780334,0.5611668229103088,0.29471760988235474,0.516369640827179,0.31265801191329956,0.810196578502655,0.32701998949050903,0.7128696441650391,0.22873488068580627,0.7675935626029968,0.24414539337158203,0.7308493256568909,0.20021533966064453,0.7632688283920288,0.21485646069049835,0.7308239340782166,0.20163185894489288,0.7316305637359619,0.2159237116575241,0.7165853977203369,0.21309702098369598,0.7262815237045288,0.22642508149147034,0.7123830914497375,0.5042034387588501,0.5460559725761414,0.4997882544994354,0.523091197013855,0.6748924851417542,0.5991793870925903,0.663978099822998,0.5818415880203247,0.837659478187561,0.6369597315788269,0.8096505999565125,0.6277552843093872,0.867496907711029,0.6080542802810669,0.8334410190582275,0.6030706167221069,0.8484932780265808,0.7680636048316956,0.8306517004966736,0.7476739287376404
5.0,0.1962965577840805,0.6200335621833801,0.18309949338436127,0.6010764837265015,0.18322798609733582,0.597350001335144,0.1833331286907196,0.5932188630104065,0.1830088049173355,0.6017513275146484,0.18310625851154327,0.5986921191215515,0.18314416706562042,0.5951849818229675,0.19349424540996552,0.5562183856964111,0.19290082156658173,0.5584080219268799,0.21280653774738312,0.6111913323402405,0.21387848258018494,0.6116735339164734,0.28037017583847046,0.5591182708740234,0.2964393198490143,0.5161897540092468,0.3124569058418274,0.8088647723197937,0.32871949672698975,0.7144414782524109,0.2298063337802887,0.7680566906929016,0.2473868429660797,0.7355071902275085,0.20076178014278412,0.7660104036331177,0.21774478256702423,0.7350567579269409,0.2030431479215622,0.7327196002006531,0.218247652053833,0.7187040448188782,0.21464422345161438,0.7273675799369812,0.22967764735221863,0.7149096727371216,0.5053367018699646,0.5512081980705261,0.5025835037231445,0.5231716632843018,0.6786004900932312,0.6042489409446716,0.6686868667602539,0.5820930600166321,0.8402846455574036,0.6360905170440674,0.8115888237953186,0.624453067779541,0.8735060095787048,0.6054354906082153,0.838464617729187,0.5981366634368896,0.8469572067260742,0.7700944542884827,0.830775797367096,0.7411558628082275
5.0,0.2099461406469345,0.5918298959732056,0.1994854211807251,0.5694350004196167,0.19989997148513794,0.5658506155014038,0.2003481686115265,0.5619912147521973,0.1991586536169052,0.5693053007125854,0.19933490455150604,0.5657687187194824,0.19946520030498505,0.5617642402648926,0.21468986570835114,0.5294918417930603,0.21340090036392212,0.5271451473236084,0.22749106585979462,0.5883654356002808,0.2274342030286789,0.5883343815803528,0.30698949098587036,0.5577600598335266,0.31735825538635254,0.5145788788795471,0.32629314064979553,0.8033392429351807,0.33324533700942993,0.7268718481063843,0.2323123663663864,0.7767922878265381,0.24459287524223328,0.7423864006996155,0.20995266735553741,0.7741398811340332,0.21581041812896729,0.7422153949737549,0.2130255550146103,0.7387205958366394,0.21788686513900757,0.7233786582946777,0.22154411673545837,0.7342389822006226,0.22791320085525513,0.7196698784828186,0.5276501178741455,0.5572783350944519,0.5225500464439392,0.5209667682647705,0.6952094435691833,0.6166300773620605,0.68132483959198,0.5779470205307007,0.8603711724281311,0.6458083391189575,0.8263024091720581,0.6166496872901917,0.9008731245994568,0.6243101954460144,0.8546921014785767,0.5968578457832336,0.8534660339355469,0.774620771408081,0.8347278833389282,0.7347492575645447
5.0,0.184294655919075,0.6178097128868103,0.1753682941198349,0.5929520726203918,0.17625240981578827,0.5896633267402649,0.1773965060710907,0.5861582159996033,0.17478546500205994,0.592355489730835,0.17517070472240448,0.5888239741325378,0.175729900598526,0.5848768949508667,0.19309675693511963,0.5584059357643127,0.19212079048156738,0.5547249913215637,0.20198099315166473,0.620192289352417,0.2007206380367279,0.6183726191520691,0.28751441836357117,0.5915332436561584,0.2994452714920044,0.5554592609405518,0.2996114492416382,0.8247770667076111,0.30063194036483765,0.762788712978363,0.1896919459104538,0.8001679182052612,0.199564591050148,0.7709112167358398,0.1568734347820282,0.8071529269218445,0.16273830831050873,0.7860264778137207,0.15536069869995117,0.7820545434951782,0.16168680787086487,0.7709612250328064,0.16901502013206482,0.7748649716377258,0.17667585611343384,0.7616217136383057,0.5237324833869934,0.5894896984100342,0.5199679136276245,0.5718749761581421,0.6964959502220154,0.6428170204162598,0.6899559497833252,0.6332792043685913,0.8637253642082214,0.7022254467010498,0.8453035950660706,0.6930029392242432,0.898179292678833,0.6812119483947754,0.8754852414131165,0.6748567819595337,0.8685452938079834,0.8297955989837646,0.8541759848594666,0.8132700324058533
5.0,0.18436995148658752,0.6163095831871033,0.17575879395008087,0.5912547707557678,0.17683793604373932,0.5881706476211548,0.1781109869480133,0.584951639175415,0.17496484518051147,0.5904872417449951,0.17539341747760773,0.5868498682975769,0.17604486644268036,0.582777738571167,0.19397589564323425,0.5574589371681213,0.19313284754753113,0.5527101159095764,0.2018217295408249,0.6184730529785156,0.20060087740421295,0.6170333623886108,0.28783664107322693,0.5938951373100281,0.3005693554878235,0.5526583790779114,0.2995513379573822,0.8233723044395447,0.30333614349365234,0.7566896080970764,0.18979915976524353,0.7966128587722778,0.20317086577415466,0.76643967628479,0.15686997771263123,0.8091160655021667,0.16307909786701202,0.7876647710800171,0.15595315396785736,0.7827088236808777,0.16416846215724945,0.770897626876831,0.16986733675003052,0.7738971710205078,0.1800127476453781,0.7596264481544495,0.5226325392723083,0.5909677743911743,0.5190443396568298,0.5686935186386108,0.6951816082000732,0.6446259617805481,0.6900585889816284,0.6338769793510437,0.862488329410553,0.7018872499465942,0.8471634984016418,0.6937577128410339,0.8976000547409058,0.6796399354934692,0.8778011798858643,0.6744509339332581,0.8701521158218384,0.8302746415138245,0.8564075231552124,0.814934492111206
5.0,0.18707090616226196,0.622963011264801,0.17787744104862213,0.5986821055412292,0.17883118987083435,0.5954630374908447,0.17985232174396515,0.5922279357910156,0.17715813219547272,0.5984490513801575,0.17761701345443726,0.595028817653656,0.17825403809547424,0.5911802053451538,0.1951567828655243,0.5642409920692444,0.1947139948606491,0.5599128007888794,0.20455169677734375,0.6242725849151611,0.20341967046260834,0.6235026717185974,0.28916943073272705,0.5952631235122681,0.30110231041908264,0.5534058213233948,0.3000112473964691,0.8265839219093323,0.3041638135910034,0.7592689990997314,0.19123795628547668,0.8009523749351501,0.20656418800354004,0.7651354074478149,0.1578897088766098,0.8121997117996216,0.16537342965602875,0.7844759225845337,0.15710251033306122,0.7852286696434021,0.16688095033168793,0.7681468725204468,0.17126353085041046,0.7764818668365479,0.18273329734802246,0.7583860754966736,0.5226784348487854,0.5960314869880676,0.5189053416252136,0.5731273889541626,0.6934171319007874,0.652286946773529,0.6879512071609497,0.6387503743171692,0.862416684627533,0.7030996084213257,0.8461853861808777,0.696260392665863,0.8965983986854553,0.6799399852752686,0.8764193058013916,0.6776148080825806,0.8683254718780518,0.8286398649215698,0.8544670343399048,0.8128917217254639
5.0,0.15308627486228943,0.6078814268112183,0.14176596701145172,0.5840559601783752,0.14288628101348877,0.581491231918335,0.14425958693027496,0.5787894129753113,0.1404591053724289,0.5811411142349243,0.14064933359622955,0.5767874717712402,0.14094902575016022,0.5721856951713562,0.16107696294784546,0.5420579314231873,0.15566661953926086,0.53352290391922,0.17222672700881958,0.6089794635772705,0.17081739008426666,0.6044270396232605,0.2909412086009979,0.5873027443885803,0.254404753446579,0.4825632572174072,0.3128156065940857,0.842130720615387,0.27599823474884033,0.7169035077095032,0.1883506327867508,0.8311149477958679,0.17571166157722473,0.7707728147506714,0.15936706960201263,0.8426961898803711,0.14648237824440002,0.7821274399757385,0.15799081325531006,0.8005359172821045,0.147725909948349,0.762763261795044,0.16834202408790588,0.7892878651618958,0.15792353451251984,0.7563877105712891,0.5320950746536255,0.5235230922698975,0.5120148658752441,0.4617442488670349,0.7035803198814392,0.590617835521698,0.6799280643463135,0.562370240688324,0.8725890517234802,0.5990719795227051,0.8293583393096924,0.564825713634491,0.9173624515533447,0.5753238201141357,0.8522561192512512,0.5343303680419922,0.850680947303772,0.7195984721183777,0.8234373331069946,0.6717694401741028
5.0,0.11794524639844894,0.6313545107841492,0.1054052859544754,0.6065396666526794,0.10659059137105942,0.6027422547340393,0.10795524716377258,0.5985445380210876,0.10409174114465714,0.6056185960769653,0.10421779751777649,0.6012625694274902,0.10445484519004822,0.5962124466896057,0.12332579493522644,0.5568128228187561,0.11956648528575897,0.5521297454833984,0.1358695775270462,0.6294777989387512,0.1345474272966385,0.6277132034301758,0.2483551800251007,0.5933667421340942,0.2237592339515686,0.4932785928249359,0.31263378262519836,0.8398635983467102,0.2852685749530792,0.7278129458427429,0.1872909814119339,0.830710232257843,0.1841941624879837,0.7789888978004456,0.1598632037639618,0.8419853448867798,0.15512512624263763,0.7966022491455078,0.1554749757051468,0.798424482345581,0.15387319028377533,0.7729601263999939,0.1663854867219925,0.7885372638702393,0.16552363336086273,0.7642720937728882,0.4925765097141266,0.5388869643211365,0.4792029559612274,0.49398642778396606,0.670966625213623,0.6101190447807312,0.6464661359786987,0.5861616730690002,0.8437949419021606,0.6032311320304871,0.790831446647644,0.5521519780158997,0.8849031329154968,0.5688443779945374,0.8131703734397888,0.5117402672767639,0.8483766317367554,0.7262446284294128,0.8039145469665527,0.656014084815979
